,Unnamed: 0,categories,contains_ads,downloads_and_revenue,has_iap,installs,most_popular_country,name,android,price,publisher_country,publisher_name,rating,rating_breakdown,rating_count,revenue,downloads,one_star,two_star,three_star,four_star,five_star,ios,one_star_1,three_star_3,four_star_4,five_star_5,two_star_2,overall_rating,categories_Action,categories_Adventure,categories_Arcade,categories_Board,categories_Card,categories_Casino,categories_Casual,categories_Other,categories_Puzzle,categories_Role Playing,categories_Simulation,categories_Sports,categories_Strategy,revenue_club,revenue_clubx10,log_revenue,Free_Pay
20,20,Simulation,0.0,"{'downloads': '< 5k', 'revenue': '$9k', 'revenueBreakdown': {'US': 0.27, 'AU': 0.03, 'BR': 0.01, 'CA': 0.06, 'FR': 0.05, 'DE': 0.07, 'GB': 0.12, 'JP': 0.04, 'RU': 0.06, 'BE': 0.02, 'IE': 0.01, 'NL': 0.04, 'NO': 0.01, 'PL': 0.01, 'SG': 0.02, 'SE': 0.02, 'CH': 0.02, 'Other': 0.14}, 'downloadBreakdown': {'US': 0.29, 'AU': 0.03, 'BR': 0.02, 'CA': 0.06, 'FR': 0.06, 'DE': 0.09, 'GB': 0.12, 'JP': 0.03, 'RU': 0.06, 'AT': 0.01, 'BE': 0.03, 'NL': 0.02, 'SE': 0.02, 'Other': 0.17}}",0,10000.0,US,This Is the Police,1.0,7.99,Germany,HandyGames,4.312349,"[31, 12, 26, 72, 272]",413.0,9000,5000,31,12,26,72,272,0.0,0.07506053268765134,0.18886198547215494,0.6973365617433414,3.2929782082324457,0.05811138014527845,4.3123486682808725,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,9.104979856318355,1
21,21,Strategy,0.0,"{'downloads': '< 5k', 'revenue': '$7k', 'revenueBreakdown': {'US': 0.13, 'AU': 0.03, 'BR': 0.03, 'CA': 0.03, 'FR': 0.08, 'DE': 0.16, 'GB': 0.11, 'KR': 0.01, 'MX': 0.04, 'ES': 0.02, 'IT': 0.02, 'RU': 0.06, 'AT': 0.02, 'NL': 0.02, 'PL': 0.02, 'SE': 0.01, 'CH': 0.02, 'Other': 0.18}, 'downloadBreakdown': {'US': 0.14, 'AU': 0.03, 'BR': 0.02, 'CA': 0.03, 'FR': 0.07, 'DE': 0.21, 'GB': 0.11, 'MX': 0.04, 'ES': 0.02, 'IT': 0.02, 'RU': 0.05, 'AT': 0.02, 'NL': 0.02, 'PL': 0.02, 'Other': 0.19}}",0,1000000.0,DE,Worms 2: Armageddon,1.0,4.99,Great Britain,Team 17 Digital Limited,4.1126795,"[4859, 3117, 6332, 13113, 34072]",61493.0,7000,5000,4859,3117,6332,13113,34072,0.0,0.07901712390028133,0.30891320963361685,0.8529751353812629,2.7703966305107897,0.10137739254874538,4.1126794919746965,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,8.853665428037447,1
22,22,Adventure,0.0,"{'downloads': '1m', 'revenue': '$300k', 'revenueBreakdown': {'US': 0.19, 'BR': 0.06, 'CA': 0.02, 'FR': 0.03, 'DE': 0.03, 'GB': 0.02, 'JP': 0.21, 'KR': 0.02, 'MX': 0.03, 'RU': 0.02, 'ID': 0.04, 'MY': 0.03, 'PH': 0.02, 'TH': 0.14, 'Other': 0.14}, 'downloadBreakdown': {'US': 0.04, 'BR': 0.17, 'FR': 0.02, 'DE': 0.02, 'JP': 0.02, 'MX': 0.05, 'ES': 0.02, 'RU': 0.02, 'AR': 0.02, 'IN': 0.06, 'ID': 0.1, 'MY': 0.03, 'PH': 0.04, 'TH': 0.17, 'TR': 0.03, 'VN': 0.07, 'Other': 0.11}}",1,10000000.0,TH,Cyber Hunter,1.0,0.0,China,NetEase Games,4.2007346,"[35982, 8592, 16525, 28077, 199628]",288804.0,300000,1000000,35982,8592,16525,28077,199628,0.0,0.12458968712344705,0.17165620974778742,0.38887273029459424,3.4561155662663947,0.05950056093405909,4.200734754366284,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1000,12.61153775363834,0
23,23,Role Playing,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.23, 'AU': 0.06, 'BR': 0.02, 'CA': 0.07, 'FR': 0.06, 'DE': 0.07, 'GB': 0.09, 'ES': 0.02, 'IT': 0.02, 'RU': 0.02, 'AT': 0.02, 'BE': 0.02, 'ID': 0.01, 'MY': 0.01, 'NL': 0.03, 'NZ': 0.01, 'NO': 0.02, 'PL': 0.03, 'SG': 0.03, 'SE': 0.03, 'CH': 0.03, 'TH': 0.03, 'Other': 0.07}, 'downloadBreakdown': {'US': 0.28, 'AU': 0.03, 'BR': 0.02, 'CA': 0.05, 'FR': 0.04, 'DE': 0.06, 'GB': 0.06, 'MX': 0.03, 'RU': 0.03, 'AT': 0.01, 'BE': 0.01, 'IN': 0.09, 'ID': 0.07, 'SE': 0.01, 'Other': 0.2}}",0,10000.0,US,Ticket to Earth,1.0,4.99,Australia,Robot Circus,4.789598000000002,"[16, 14, 33, 95, 1111]",1269.0,5000,5000,16,14,33,95,1111,0.0,0.01260835303388495,0.07801418439716312,0.2994483845547675,4.37746256895193,0.02206461780929866,4.789598108747045,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8.517193191416238,1
24,24,Role Playing,0.0,"{'downloads': '30k', 'revenue': '$2m', 'revenueBreakdown': {'US': 0.07, 'CA': 0.02, 'HK': 0.29, 'TW': 0.58, 'Other': 0.03}, 'downloadBreakdown': {'HK': 0.19, 'TW': 0.78, 'Other': 0.03}}",1,500000.0,TW,叫我官老爺 - 原創宮廷模擬當官手游,1.0,0.0,China,CHUANG COOL ENTERTAINMENT,4.3200507,"[2131, 513, 2807, 5857, 20362]",31670.0,2000000,30000,2131,513,2807,5857,20362,0.0,0.06728765393116512,0.2658983264919482,0.7397537101357752,3.214714240606252,0.0323965898326492,4.32005052099779,0,0,0,0,0,0,0,0,0,1,0,0,0,4,10000,14.50865773852422,0
25,25,Other,0.0,"{'downloads': '100k', 'revenue': '< $5k', 'revenueBreakdown': {}, 'downloadBreakdown': {'US': 0.9, 'AU': 0.03, 'CA': 0.05, 'Other': 0.02}}",0,1000000.0,US,Prodigy Math Game,1.0,0.0,Canada,SMARTeacher Inc.,4.561105,"[1360, 221, 526, 1062, 15553]",18722.0,5000,100000,1360,221,526,1062,15553,0.0,0.07264181177224656,0.08428586689456255,0.22689883559448776,4.153669479756436,0.02360858882598013,4.561104582843713,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,8.517193191416238,0
26,26,Action,1.0,"{'downloads': '400k', 'revenue': '$9k', 'revenueBreakdown': {'US': 0.47, 'AU': 0.03, 'BR': 0.02, 'CA': 0.04, 'FR': 0.03, 'DE': 0.05, 'GB': 0.05, 'MX': 0.02, 'ES': 0.02, 'IT': 0.01, 'RU': 0.03, 'AR': 0.02, 'Other': 0.2}, 'downloadBreakdown': {'US': 0.17, 'BR': 0.06, 'FR': 0.02, 'DE': 0.03, 'GB': 0.02, 'MX': 0.05, 'ES': 0.03, 'RU': 0.18, 'AR': 0.04, 'CL': 0.02, 'CO': 0.01, 'KZ': 0.02, 'PL': 0.03, 'RO': 0.01, 'TH': 0.01, 'TR': 0.03, 'UA': 0.04, 'Other': 0.22}}",1,10000000.0,RU,Flippy Knife,1.0,0.0,Czech Republic,Beresnev Games,4.6971680000000005,"[16599, 4099, 24638, 92717, 590687]",728740.0,9000,400000,16599,4099,24638,92717,590687,0.0,0.022777671048659333,0.10142712078381863,0.5089167604358207,4.052796607843677,0.011249554024755058,4.697167714136729,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9.104979856318355,0
27,27,Casual,1.0,"{'downloads': '200k', 'revenue': '$90k', 'revenueBreakdown': {'US': 0.65, 'AU': 0.02, 'CA': 0.02, 'DE': 0.08, 'GB': 0.19, 'Other': 0.05}, 'downloadBreakdown': {'US': 0.35, 'AU': 0.02, 'CA': 0.02, 'DE': 0.26, 'GB': 0.25, 'ES': 0.02, 'AT': 0.02, 'Other': 0.05}}",1,100000.0,US,Island King,1.0,0.0,China,Forever9 Games,4.8426795,"[241, 82, 360, 996, 16920]",18599.0,90000,200000,241,82,360,996,16920,0.0,0.012957685897091242,0.058067638045056186,0.2142050647884295,4.5486316468627335,0.008817678369804828,4.842679713963117,0,0,0,0,0,0,1,0,0,0,0,0,0,2,100,11.407564949312404,0
28,28,Arcade,1.0,"{'downloads': '200k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.61, 'AU': 0.03, 'CA': 0.05, 'DE': 0.04, 'GB': 0.05, 'JP': 0.05, 'KR': 0.01, 'SA': 0.01, 'TW': 0.02, 'Other': 0.11}, 'downloadBreakdown': {'US': 0.49, 'AU': 0.02, 'BR': 0.02, 'CA': 0.04, 'DE': 0.08, 'GB': 0.06, 'JP': 0.02, 'RU': 0.03, 'IN': 0.03, 'TR': 0.02, 'Other': 0.18}}",1,1000000.0,US,Coin Rush!,1.0,0.0,Israel,Crazy Labs by TabTale,4.039013,"[905, 269, 505, 795, 4011]",6485.0,5000,200000,905,269,505,795,4011,0.0,0.1395528141865844,0.2336160370084811,0.4903623747108712,3.0925212027756364,0.08296067848882037,4.039013107170393,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,0
29,29,Other,0.0,"{'downloads': '100k', 'revenue': '$200k', 'revenueBreakdown': {'US': 0.77, 'CA': 0.07, 'JP': 0.15}, 'downloadBreakdown': {'US': 0.85, 'CA': 0.07, 'JP': 0.08}}",1,10000000.0,US,Real Racing 3,1.0,0.0,Switzerland,ELECTRONIC ARTS,4.471209,"[22410, 8643, 17679, 50847, 281997]",381576.0,200000,100000,22410,8643,17679,50847,281997,0.0,0.05873010881187496,0.13899459085477073,0.5330209447135039,3.695161645386502,0.04530159129505,4.4712088810617026,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1000,12.206072645530176,0
30,30,Role Playing,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.16, 'AU': 0.09, 'CA': 0.07, 'FR': 0.04, 'DE': 0.06, 'GB': 0.06, 'MX': 0.02, 'ES': 0.02, 'IT': 0.03, 'DK': 0.02, 'ID': 0.06, 'MY': 0.03, 'NL': 0.03, 'NO': 0.01, 'PH': 0.01, 'PL': 0.04, 'SG': 0.08, 'SE': 0.03, 'CH': 0.03, 'TH': 0.02, 'Other': 0.1}, 'downloadBreakdown': {'US': 0.34, 'AU': 0.03, 'CA': 0.05, 'FR': 0.02, 'DE': 0.07, 'GB': 0.05, 'JP': 0.02, 'MX': 0.04, 'IT': 0.02, 'RU': 0.02, 'AT': 0.02, 'CL': 0.01, 'ID': 0.07, 'SG': 0.02, 'SE': 0.02, 'VN': 0.02, 'Other': 0.18}}",0,500.0,US,Crystalline,1.0,9.99,Canada,PixelFade,4.618421,"[1, 1, 7, 8, 59]",76.0,5000,5000,1,1,7,8,59,0.0,0.013157894736842105,0.27631578947368424,0.42105263157894735,3.881578947368421,0.02631578947368421,4.618421052631579,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,8.517193191416238,1
31,31,Adventure,1.0,"{'downloads': '< 5k', 'revenue': '$20k', 'revenueBreakdown': {'US': 0.23, 'BR': 0.02, 'CA': 0.04, 'FR': 0.06, 'DE': 0.09, 'GB': 0.03, 'JP': 0.05, 'KR': 0.06, 'MX': 0.02, 'ES': 0.02, 'IT': 0.03, 'RU': 0.03, 'AT': 0.02, 'BE': 0.02, 'ID': 0.01, 'NL': 0.02, 'PL': 0.01, 'SE': 0.01, 'CH': 0.01, 'TW': 0.03, 'TH': 0.03, 'Other': 0.13}, 'downloadBreakdown': {'US': 0.2, 'BR': 0.08, 'CA': 0.02, 'FR': 0.05, 'DE': 0.07, 'GB': 0.03, 'JP': 0.02, 'KR': 0.02, 'MX': 0.08, 'ES': 0.03, 'IT': 0.03, 'RU': 0.08, 'AT': 0.02, 'BE': 0.02, 'IN': 0.02, 'ID': 0.03, 'PL': 0.01, 'SK': 0.01, 'TH': 0.03, 'TR': 0.03, 'Other': 0.12}}",1,1000000.0,US,Live or Die: Zombie Survival Pro,1.0,0.99,Estonia,PRIDEGAMESSTUDIO OU PLC,4.1718726,"[4678, 1195, 2872, 6212, 26405]",41362.0,20000,5000,4678,1195,2872,6212,26405,0.0,0.11309897973985784,0.2083071418209951,0.6007446448430926,3.191939461341328,0.05778250568154345,4.171872733426817,0,1,0,0,0,0,0,0,0,0,0,0,0,2,100,9.903487552536127,1
32,32,Arcade,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.41, 'AU': 0.04, 'BR': 0.02, 'CA': 0.04, 'FR': 0.06, 'DE': 0.07, 'GB': 0.1, 'MX': 0.02, 'IT': 0.02, 'RU': 0.03, 'NL': 0.04, 'CH': 0.01, 'Other': 0.14}, 'downloadBreakdown': {'US': 0.36, 'AU': 0.04, 'BR': 0.03, 'CA': 0.04, 'FR': 0.06, 'DE': 0.08, 'GB': 0.1, 'MX': 0.02, 'IT': 0.03, 'RU': 0.03, 'IN': 0.02, 'ID': 0.03, 'NL': 0.01, 'Other': 0.16}}",0,1000.0,US,Ordia,1.0,3.99,Great Britain,Loju,4.9589043,"[0, 0, 0, 3, 70]",73.0,5000,5000,0,0,0,3,70,0.0,0.0,0.0,0.1643835616438356,4.794520547945205,0.0,4.9589041095890405,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,1
33,33,Strategy,1.0,"{'downloads': '400k', 'revenue': '$100k', 'revenueBreakdown': {'US': 0.47, 'CA': 0.01, 'DE': 0.02, 'GB': 0.02, 'JP': 0.31, 'KR': 0.02, 'TW': 0.05, 'Other': 0.1}, 'downloadBreakdown': {'US': 0.2, 'BR': 0.03, 'CA': 0.02, 'FR': 0.02, 'DE': 0.02, 'GB': 0.03, 'JP': 0.07, 'KR': 0.04, 'MX': 0.03, 'RU': 0.02, 'HK': 0.02, 'IN': 0.06, 'ID': 0.11, 'MY': 0.03, 'PH': 0.03, 'TW': 0.05, 'TH': 0.08, 'Other': 0.14}}",1,500000.0,US,Godzilla Defense Force,1.0,0.0,South Korea,NEXON Company,4.4345837,"[1823, 778, 2161, 5063, 23798]",33623.0,100000,400000,1823,778,2161,5063,23798,0.0,0.05421883829521459,0.19281444249472088,0.6023257888945067,3.5389465544418997,0.04627784552241025,4.434583469648753,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1000,11.512925464970227,0
34,34,Arcade,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.2, 'AU': 0.02, 'BR': 0.07, 'CA': 0.04, 'FR': 0.03, 'DE': 0.07, 'GB': 0.05, 'JP': 0.01, 'KR': 0.01, 'MX': 0.03, 'ES': 0.02, 'IT': 0.02, 'RU': 0.04, 'AT': 0.02, 'HK': 0.03, 'NL': 0.02, 'NO': 0.02, 'PH': 0.01, 'PL': 0.02, 'SA': 0.01, 'CH': 0.02, 'TW': 0.09, 'Other': 0.13}, 'downloadBreakdown': {'US': 0.28, 'AU': 0.02, 'BR': 0.07, 'CA': 0.04, 'FR': 0.03, 'DE': 0.06, 'GB': 0.06, 'MX': 0.04, 'ES': 0.02, 'IT': 0.03, 'RU': 0.05, 'AT': 0.02, 'BE': 0.02, 'IN': 0.02, 'ID': 0.05, 'PL': 0.02, 'TW': 0.03, 'Other': 0.14}}",0,500.0,US,Daggerhood,1.0,2.99,US,Crescent Moon Games,4.4666667,"[1, 1, 2, 5, 21]",30.0,5000,5000,1,1,2,5,21,0.0,0.03333333333333333,0.2,0.6666666666666666,3.5,0.06666666666666668,4.466666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,1
35,35,Strategy,0.0,"{'downloads': '10k', 'revenue': '$200k', 'revenueBreakdown': {'US': 0.76, 'AU': 0.05, 'CA': 0.1, 'DE': 0.02, 'GB': 0.04, 'Other': 0.04}, 'downloadBreakdown': {'US': 0.59, 'AU': 0.03, 'CA': 0.07, 'FR': 0.03, 'DE': 0.06, 'GB': 0.07, 'IT': 0.04, 'PL': 0.03, 'Other': 0.09}}",1,100000.0,US,Girls' Frontline,1.0,0.0,Hong Kong,Sunborn Games,4.3756614,"[494, 168, 297, 820, 4458]",6237.0,200000,10000,494,168,297,820,4458,0.0,0.07920474587141252,0.14285714285714285,0.5258938592271926,3.5738335738335736,0.05387205387205387,4.375661375661377,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1000,12.206072645530176,0
36,36,Arcade,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.4, 'AU': 0.05, 'BR': 0.02, 'CA': 0.06, 'FR': 0.02, 'DE': 0.04, 'GB': 0.09, 'KR': 0.02, 'MX': 0.02, 'ES': 0.02, 'IT': 0.01, 'NL': 0.03, 'NO': 0.02, 'SG': 0.02, 'SE': 0.02, 'CH': 0.01, 'TW': 0.02, 'Other': 0.14}, 'downloadBreakdown': {'US': 0.41, 'AU': 0.05, 'BR': 0.02, 'CA': 0.06, 'FR': 0.02, 'DE': 0.05, 'GB': 0.09, 'MX': 0.02, 'ES': 0.02, 'IT': 0.01, 'NL': 0.02, 'SE': 0.01, 'Other': 0.23}}",0,100000.0,US,Ridiculous Fishing,1.0,2.49,Netherlands,Vlambeer,4.544069,"[345, 194, 653, 3074, 9644]",13910.0,5000,5000,345,194,653,3074,9644,0.0,0.02480230050323508,0.14083393242271747,0.8839683680805176,3.4665708123652053,0.027893601725377425,4.544069015097053,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,1
37,37,Casual,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.37, 'AU': 0.05, 'CA': 0.06, 'FR': 0.02, 'DE': 0.06, 'GB': 0.09, 'MX': 0.01, 'AT': 0.02, 'BE': 0.02, 'DK': 0.02, 'FI': 0.02, 'IE': 0.02, 'NL': 0.03, 'NZ': 0.02, 'NO': 0.03, 'PL': 0.02, 'ZA': 0.02, 'SE': 0.03, 'CH': 0.02, 'Other': 0.09}, 'downloadBreakdown': {'US': 0.44, 'AU': 0.04, 'CA': 0.05, 'DE': 0.06, 'GB': 0.09, 'MX': 0.02, 'AT': 0.01, 'ID': 0.02, 'NL': 0.03, 'SE': 0.02, 'Other': 0.21}}",0,50000.0,US,Jazza's Arty Games,1.0,2.99,Australia,Jazza Studios,4.7961683,"[43, 16, 73, 283, 2769]",3184.0,5000,5000,43,16,73,283,2769,0.0,0.01350502512562814,0.06878140703517588,0.3555276381909548,4.348304020100501,0.010050251256281407,4.796168341708543,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,8.517193191416238,1
38,38,Arcade,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.36, 'AU': 0.03, 'BR': 0.03, 'CA': 0.08, 'FR': 0.03, 'DE': 0.03, 'GB': 0.04, 'JP': 0.04, 'KR': 0.04, 'MX': 0.03, 'ES': 0.02, 'IT': 0.02, 'RU': 0.03, 'ID': 0.01, 'PL': 0.02, 'SE': 0.02, 'CH': 0.01, 'TW': 0.03, 'TH': 0.01, 'Other': 0.12}, 'downloadBreakdown': {'US': 0.42, 'AU': 0.02, 'BR': 0.03, 'CA': 0.06, 'FR': 0.02, 'DE': 0.04, 'GB': 0.04, 'JP': 0.02, 'KR': 0.02, 'MX': 0.04, 'IT': 0.01, 'RU': 0.04, 'ID': 0.01, 'PL': 0.01, 'Other': 0.21}}",0,10000.0,US,Nostalgia.NES Pro (NES Emulator),1.0,4.99,Czech Republic,Nostalgia Emulators,4.6592417,"[50, 25, 85, 274, 1676]",2110.0,5000,5000,50,25,85,274,1676,0.0,0.02369668246445497,0.12085308056872038,0.5194312796208531,3.971563981042654,0.02369668246445497,4.659241706161136,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,8.517193191416238,1
39,39,Casual,0.0,"{'downloads': '< 5k', 'revenue': '$100k', 'revenueBreakdown': {'US': 0.96, 'NL': 0.04, 'Other': 0.0}, 'downloadBreakdown': {}}",1,50.0,US,益智2048,1.0,0.0,,JIYI,5.0,"[0, 0, 0, 0, 4]",4.0,100000,5000,0,0,0,0,4,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,1000,11.512925464970227,0
40,40,Simulation,1.0,"{'downloads': '1000k', 'revenue': '$10k', 'revenueBreakdown': {'US': 0.31, 'AU': 0.02, 'BR': 0.07, 'CA': 0.02, 'FR': 0.01, 'DE': 0.03, 'GB': 0.06, 'KR': 0.02, 'MX': 0.03, 'ES': 0.02, 'IT': 0.02, 'RU': 0.04, 'AR': 0.02, 'CZ': 0.02, 'DK': 0.02, 'IE': 0.02, 'MY': 0.02, 'NO': 0.03, 'PL': 0.02, 'CH': 0.02, 'TW': 0.01, 'TH': 0.02, 'Other': 0.12}, 'downloadBreakdown': {'US': 0.14, 'BR': 0.08, 'CA': 0.02, 'FR': 0.02, 'DE': 0.04, 'GB': 0.03, 'KR': 0.02, 'MX': 0.03, 'ES': 0.02, 'IT': 0.02, 'RU': 0.11, 'AR': 0.02, 'CZ': 0.01, 'ID': 0.03, 'MY': 0.02, 'PH': 0.03, 'PL': 0.04, 'TH': 0.03, 'TR': 0.03, 'UA': 0.04, 'VN': 0.03, 'Other': 0.19}}",1,10000000.0,US,Bee Factory,1.0,0.0,France,Green Panda Games,4.6141367,"[8488, 2900, 10240, 26734, 184534]",232896.0,10000,1000000,8488,2900,10240,26734,184534,0.0,0.03644545204726573,0.13190436933223412,0.4591577356416598,3.961725405331135,0.024903819730695245,4.614136782082991,0,0,0,0,0,0,0,0,0,0,1,0,0,2,100,9.210340371976184,0
41,41,Strategy,1.0,"{'downloads': '< 5k', 'revenue': '$20k', 'revenueBreakdown': {'US': 0.16, 'AU': 0.02, 'BR': 0.05, 'CA': 0.03, 'FR': 0.04, 'DE': 0.06, 'GB': 0.02, 'JP': 0.04, 'KR': 0.1, 'MX': 0.02, 'IT': 0.01, 'ID': 0.03, 'MY': 0.02, 'PH': 0.03, 'PL': 0.02, 'SG': 0.01, 'TW': 0.03, 'TH': 0.07, 'VN': 0.05, 'Other': 0.17}, 'downloadBreakdown': {'US': 0.08, 'AU': 0.01, 'BR': 0.19, 'CA': 0.02, 'FR': 0.03, 'DE': 0.07, 'GB': 0.02, 'KR': 0.04, 'MX': 0.09, 'ES': 0.02, 'IT': 0.02, 'RU': 0.03, 'IN': 0.02, 'ID': 0.08, 'PH': 0.02, 'PL': 0.02, 'TW': 0.01, 'TH': 0.04, 'Other': 0.18}}",1,1000000.0,BR,Empire Warriors Premium: Tower Defense Games,1.0,0.99,Singapore,ZITGA PTE. LTD.,4.6755466,"[1238, 499, 2063, 8108, 45675]",57583.0,20000,5000,1238,499,2063,8108,45675,0.0,0.02149940086483858,0.10747963808763003,0.5632217842071444,3.9660142750464553,0.01733150408974871,4.6755466022958165,0,0,0,0,0,0,0,0,0,0,0,0,1,2,100,9.903487552536127,1
42,42,Puzzle,1.0,"{'downloads': '200k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.51, 'BR': 0.07, 'FR': 0.02, 'GB': 0.03, 'JP': 0.09, 'RU': 0.15, 'ID': 0.01, 'MY': 0.02, 'NL': 0.02, 'ZA': 0.03, 'Other': 0.04}, 'downloadBreakdown': {'US': 0.66, 'BR': 0.02, 'MX': 0.01, 'RU': 0.05, 'EG': 0.02, 'IN': 0.05, 'MY': 0.01, 'TH': 0.01, 'Other': 0.16}}",1,1000000.0,US,Save Cat,1.0,0.0,Hong Kong,Fastone Games,4.3007927000000015,"[877, 219, 415, 563, 5875]",7949.0,5000,200000,877,219,415,563,5875,0.0,0.11032834318782236,0.15662347465089949,0.2833060762360045,3.6954333878475283,0.05510127060007548,4.3007925525223305,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.517193191416238,0
43,43,Casino,1.0,"{'downloads': '200k', 'revenue': '$90k', 'revenueBreakdown': {'US': 0.67, 'AU': 0.2, 'CA': 0.05, 'NZ': 0.03, 'Other': 0.04}, 'downloadBreakdown': {'US': 0.67, 'AU': 0.14, 'CA': 0.06, 'AR': 0.02, 'IN': 0.02, 'NZ': 0.02, 'Other': 0.09}}",1,500000.0,US,Ultimate Slots: 2019  Vegas Casino Slot Machines,1.0,0.0,,Ultra7 Game - Casino Slots With Bonus,4.6488504,"[556, 274, 866, 2889, 17249]",21834.0,90000,200000,556,274,866,2889,17249,0.0,0.025464871301639644,0.11898873316845288,0.5292662819455894,3.950032060089768,0.025098470275716774,4.648850416781166,0,0,0,0,0,1,0,0,0,0,0,0,0,2,100,11.407564949312404,0
44,44,Action,0.0,"{'downloads': '100k', 'revenue': '$500k', 'revenueBreakdown': {'US': 0.22, 'BR': 0.15, 'CA': 0.03, 'FR': 0.05, 'DE': 0.15, 'GB': 0.03, 'MX': 0.03, 'ES': 0.06, 'IT': 0.03, 'AR': 0.02, 'AT': 0.02, 'CL': 0.02, 'TR': 0.07, 'Other': 0.12}, 'downloadBreakdown': {'US': 0.06, 'BR': 0.26, 'FR': 0.02, 'DE': 0.04, 'MX': 0.05, 'ES': 0.03, 'IT': 0.02, 'AR': 0.05, 'CL': 0.03, 'CO': 0.03, 'PE': 0.03, 'PL': 0.03, 'TR': 0.19, 'UA': 0.01, 'Other': 0.14}}",1,10000000.0,BR,Arena of Valor: 5v5 Arena Game,1.0,0.0,China,Tencent Games,4.431093,"[59054, 12917, 31498, 77083, 548998]",729550.0,500000,100000,59054,12917,31498,77083,548998,0.0,0.08094578849976013,0.12952367898019326,0.42263313001165104,3.7625796724007947,0.03541086971420738,4.431093139606606,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1000,13.122363377404328,0
45,45,Puzzle,0.0,"{'downloads': '< 5k', 'revenue': '< $5k', 'revenueBreakdown': {'US': 0.34, 'AU': 0.03, 'BR': 0.03, 'CA': 0.06, 'FR': 0.04, 'DE': 0.04, 'GB': 0.06, 'JP': 0.07, 'KR': 0.07, 'MX': 0.02, 'ES': 0.02, 'IT': 0.02, 'RU': 0.03, 'PL': 0.03, 'CH': 0.02, 'Other': 0.12}, 'downloadBreakdown': {'US': 0.33, 'AU': 0.02, 'BR': 0.03, 'CA': 0.04, 'FR': 0.04, 'DE': 0.05, 'GB': 0.06, 'JP': 0.02, 'KR': 0.05, 'MX': 0.02, 'ES': 0.01, 'IT': 0.02, 'RU': 0.03, 'AT': 0.02, 'BE': 0.02, 'ID': 0.01, 'PL': 0.02, 'Other': 0.19}}",0,50000.0,US,"Please, Don't Touch Anything",1.0,4.99,US,ForwardXP,4.363452,"[161, 40, 111, 268, 1390]",1970.0,5000,5000,161,40,111,268,1390,0.0,0.0817258883248731,0.16903553299492385,0.5441624365482234,3.527918781725888,0.04060913705583756,4.363451776649747,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,8.517193191416238,1
